run,t_s,rho_per_m2,speed_mps,n_in_area
crossing_90_a_02,51.562,2.5,0.387582,10
crossing_90_a_02,52.062,2,0.323598,8
crossing_90_a_02,52.562,2.75,0.353991,11
crossing_90_a_02,53.062,2.5,0.328547,10
crossing_90_a_02,53.562,3,0.343285,12
crossing_90_a_02,54.062,3.5,0.321808,14
crossing_90_a_02,54.562,3.25,0.289579,13
crossing_90_a_02,55.062,3.75,0.278966,15
crossing_90_a_02,55.562,3.75,0.262865,15
crossing_90_a_02,56.062,3.25,0.308951,13
crossing_90_a_02,56.562,3.5,0.296407,14
crossing_90_a_02,57.062,3.25,0.280469,13
crossing_90_a_02,57.562,3,0.234778,12
crossing_90_a_02,58.062,3,0.244419,12
crossing_90_a_02,58.562,3,0.252474,12
crossing_90_a_02,59.062,2.5,0.268299,10
crossing_90_a_02,59.562,2.5,0.297132,10
crossing_90_a_02,60.062,3.5,0.322256,14
crossing_90_a_02,60.562,3,0.293998,12
crossing_90_a_02,61.062,3,0.339872,12
crossing_90_a_02,61.562,3,0.378972,12
crossing_90_a_02,62.062,3,0.326241,12
crossing_90_a_02,62.562,2.75,0.322806,11
crossing_90_a_02,63.062,3,0.337749,12
crossing_90_a_02,63.562,3,0.336296,12
crossing_90_a_02,64.062,2.5,0.267863,10
crossing_90_a_02,64.562,3,0.277902,12
crossing_90_a_02,65.062,2.75,0.28633,11
crossing_90_a_02,65.562,3,0.340231,12
crossing_90_a_02,66.062,2.75,0.34608,11
crossing_90_a_02,66.562,2.5,0.405389,10
crossing_90_a_02,67.062,2,0.389618,8
crossing_90_a_02,67.562,2.25,0.364444,9
crossing_90_a_02,68.062,2.25,0.364532,9
crossing_90_a_02,68.562,2.5,0.380111,10
crossing_90_a_02,69.062,2,0.340056,8
crossing_90_a_02,69.562,2,0.30807,8
crossing_90_a_02,70.062,2.75,0.379747,11
crossing_90_a_02,70.562,2.5,0.373106,10
crossing_90_a_02,71.062,2.5,0.354061,10
crossing_90_a_02,71.562,2.5,0.36996,10
crossing_90_a_02,72.062,2.5,0.409821,10
crossing_90_a_02,72.562,2.75,0.428295,11
crossing_90_a_02,73.062,2.5,0.439073,10
crossing_90_a_02,73.562,2.25,0.462865,9
crossing_90_a_02,74.062,1.75,0.458924,7
crossing_90_a_02,74.562,2,0.441996,8
crossing_90_a_02,75.062,2,0.434638,8
crossing_90_a_02,75.562,2.25,0.422231,9
crossing_90_a_02,76.062,2.75,0.470632,11
crossing_90_a_02,76.562,2.5,0.496989,10
crossing_90_a_02,77.062,2.25,0.404527,9
crossing_90_a_02,77.562,2.5,0.404832,10
crossing_90_a_02,78.062,2.25,0.425013,9
crossing_90_a_02,78.562,2.25,0.411754,9
crossing_90_a_02,79.062,2.5,0.40621,10
crossing_90_a_02,79.562,3,0.394296,12
crossing_90_a_02,80.062,2.75,0.42592,11
crossing_90_a_02,80.562,2.5,0.339011,10
crossing_90_a_02,81.062,3.25,0.357879,13
crossing_90_a_02,81.562,3.25,0.343375,13
crossing_90_a_02,82.062,3,0.332312,12
crossing_90_a_02,82.562,2.75,0.341572,11
crossing_90_a_02,83.062,3.25,0.348803,13
crossing_90_a_02,83.562,2.75,0.332639,11
crossing_90_a_02,84.062,2.75,0.338299,11
crossing_90_a_02,84.562,2.75,0.351692,11
crossing_90_a_02,85.062,2.25,0.352885,9
crossing_90_a_02,85.562,2.75,0.303644,11
crossing_90_a_02,86.062,2.25,0.266486,9
crossing_90_a_02,86.562,3,0.266089,12
crossing_90_a_02,87.062,2.75,0.264134,11
crossing_90_a_02,87.562,2.75,0.26522,11
crossing_90_a_02,88.062,3.25,0.28841,13
crossing_90_a_02,88.562,3.25,0.30309,13
crossing_90_a_02,89.062,3.25,0.301015,13
crossing_90_a_02,89.562,3,0.301596,12
crossing_90_a_02,90.062,2.75,0.313359,11
crossing_90_a_02,90.562,3.25,0.347852,13
crossing_90_a_02,91.062,2.75,0.342993,11
crossing_90_a_02,91.562,2.75,0.352039,11
crossing_90_a_02,92.062,2.5,0.381783,10
crossing_90_a_02,92.562,3,0.406248,12
crossing_90_a_02,93.062,2.5,0.382775,10
crossing_90_a_02,93.562,2.25,0.419723,9
crossing_90_a_02,94.062,1.75,0.410257,7
crossing_90_a_02,94.562,1.75,0.393595,7
crossing_90_a_02,95.062,1.75,0.367765,7
crossing_90_a_02,95.562,2.75,0.409215,11
crossing_90_a_02,96.062,2,0.32893,8
crossing_90_a_02,96.562,2,0.330072,8
crossing_90_a_02,97.062,2.5,0.380647,10
crossing_90_a_02,97.562,2,0.40497,8
crossing_90_a_02,98.062,2.75,0.362807,11
crossing_90_a_02,98.562,2.75,0.323545,11
crossing_90_a_02,99.062,2.5,0.306277,10
crossing_90_a_02,99.562,2.75,0.289063,11
crossing_90_a_02,100.062,3,0.27803,12
crossing_90_a_02,100.562,2.75,0.277247,11
crossing_90_a_02,101.062,3,0.24799,12
crossing_90_a_02,101.562,3.25,0.229576,13
crossing_90_a_02,102.062,3,0.253013,12
crossing_90_a_02,102.562,3.5,0.331362,14
crossing_90_a_02,103.062,3,0.290189,12
crossing_90_a_02,103.562,3,0.296616,12
crossing_90_a_02,104.062,3.25,0.300676,13
crossing_90_a_02,104.562,3.25,0.307209,13
crossing_90_a_02,105.062,3,0.313908,12
crossing_90_a_02,105.562,3,0.298304,12
crossing_90_a_02,106.062,3,0.262249,12
crossing_90_a_02,106.562,3.25,0.292874,13
crossing_90_a_02,107.062,3,0.323428,12
crossing_90_a_02,107.562,2.25,0.299987,9
crossing_90_a_02,108.062,2.75,0.306845,11
crossing_90_a_02,108.562,3.25,0.312821,13
crossing_90_a_02,109.062,3.25,0.272381,13
crossing_90_a_02,109.562,3.25,0.269762,13
crossing_90_a_02,110.062,3.5,0.28194,14
crossing_90_a_02,110.562,3.25,0.279495,13
crossing_90_a_02,111.062,3,0.309786,12
crossing_90_a_02,111.562,2.75,0.348028,11
crossing_90_a_02,112.062,2.5,0.328759,10
crossing_90_a_02,112.562,2.75,0.361836,11
crossing_90_a_02,113.062,2.5,0.38665,10
crossing_90_a_02,113.562,2.5,0.440947,10
crossing_90_a_02,114.062,2,0.482562,8
crossing_90_a_02,114.562,2.25,0.432052,9
crossing_90_a_02,115.062,2,0.434357,8
crossing_90_a_02,115.562,2,0.386969,8
crossing_90_a_02,116.062,2.5,0.424044,10
crossing_90_a_02,116.562,2,0.412985,8
crossing_90_a_02,117.062,2,0.46636,8
crossing_90_a_02,117.562,2.5,0.506068,10
crossing_90_a_02,118.062,2.25,0.527083,9
crossing_90_a_02,118.562,2,0.497326,8
crossing_90_a_02,119.062,1.75,0.512739,7
crossing_90_a_02,119.562,1.5,0.388757,6
crossing_90_a_02,120.062,1.75,0.399549,7
crossing_90_a_02,120.562,2,0.380186,8
crossing_90_a_02,121.062,2,0.395846,8
crossing_90_a_02,121.562,2.25,0.338993,9
crossing_90_a_02,122.062,2.25,0.335319,9
crossing_90_a_02,122.562,2.25,0.340067,9
crossing_90_a_02,123.062,2,0.308774,8
crossing_90_a_02,123.562,2.25,0.342611,9
crossing_90_a_02,124.062,2.75,0.302865,11
crossing_90_a_02,124.562,2.5,0.255358,10
crossing_90_a_02,125.062,2.75,0.268076,11
crossing_90_a_02,125.562,3.25,0.277314,13
crossing_90_a_02,126.062,3.5,0.301791,14
crossing_90_a_02,126.562,3.5,0.278011,14
crossing_90_a_02,127.062,3.5,0.272817,14
crossing_90_a_02,127.562,3.25,0.28834,13
crossing_90_a_02,128.062,3.25,0.30768,13
crossing_90_a_02,128.562,3,0.291495,12
crossing_90_a_02,129.062,3,0.28757,12
crossing_90_a_02,129.562,3,0.329836,12
crossing_90_a_02,130.062,2.75,0.365671,11
crossing_90_a_02,130.562,2.25,0.328652,9
crossing_90_a_02,131.062,2.5,0.376821,10
crossing_90_a_02,131.562,2.5,0.36501,10
crossing_90_a_02,132.062,2.5,0.38695,10
crossing_90_a_02,132.562,2.25,0.424317,9
crossing_90_a_02,133.062,2.25,0.455092,9
crossing_90_a_02,133.562,1.75,0.432746,7
crossing_90_a_02,134.062,2.25,0.464167,9
crossing_90_a_02,134.562,2.25,0.520917,9
crossing_90_a_02,135.062,1.75,0.511068,7
crossing_90_a_02,135.562,2.5,0.46452,10
crossing_90_a_02,136.062,2,0.424238,8
crossing_90_a_02,136.562,2.25,0.416614,9
crossing_90_a_02,137.062,3,0.407735,12
crossing_90_a_02,137.562,2.5,0.358036,10
crossing_90_a_02,138.062,2.25,0.32126,9
crossing_90_a_02,138.562,3,0.269176,12
crossing_90_a_02,139.062,3,0.22171,12
crossing_90_a_02,139.562,3,0.24424,12
crossing_90_a_02,140.062,3.25,0.281226,13
crossing_90_a_02,140.562,3.25,0.279722,13
crossing_90_a_02,141.062,3.5,0.27125,14
crossing_90_a_02,141.562,3.5,0.241954,14
crossing_90_a_02,142.062,3.5,0.248809,14
crossing_90_a_02,142.562,3.75,0.250968,15
crossing_90_a_02,143.062,4,0.202606,16
crossing_90_a_02,143.562,4,0.211599,16
crossing_90_a_02,144.062,4,0.196943,16
crossing_90_a_02,144.562,4.25,0.174377,17
crossing_90_a_02,145.062,4.25,0.158255,17
crossing_90_a_02,145.562,4.5,0.193094,18
crossing_90_a_02,146.062,4.25,0.222777,17
crossing_90_a_02,146.562,3.5,0.19618,14
crossing_90_a_02,147.062,3.75,0.234051,15
crossing_90_a_02,147.562,3.75,0.238412,15
crossing_90_a_02,148.062,3.75,0.224916,15
crossing_90_a_02,148.562,3.5,0.221289,14
crossing_90_a_02,149.062,4,0.244791,16
crossing_90_a_02,149.562,4,0.204846,16
crossing_90_a_02,150.062,4,0.217885,16
crossing_90_a_02,150.562,4,0.24572,16
crossing_90_a_02,151.062,3.5,0.22321,14
crossing_90_a_02,151.562,3.5,0.279891,14
crossing_90_a_02,152.062,3.25,0.24386,13
crossing_90_a_02,152.562,4,0.239149,16
crossing_90_a_02,153.062,4,0.247373,16
crossing_90_a_02,153.562,3.75,0.226875,15
crossing_90_a_02,154.062,3.75,0.252559,15
crossing_90_a_02,154.562,3.75,0.250818,15
crossing_90_a_02,155.062,3.25,0.222412,13
crossing_90_a_02,155.562,3.75,0.210432,15
crossing_90_a_02,156.062,5,0.206956,20
crossing_90_a_02,156.562,4.5,0.19422,18
crossing_90_a_02,157.062,4.25,0.209057,17
crossing_90_a_02,157.562,4,0.211765,16
crossing_90_a_02,158.062,4.25,0.229512,17
crossing_90_a_02,158.562,4.25,0.250736,17
crossing_90_a_02,159.062,3.5,0.214419,14
crossing_90_a_02,159.562,3.75,0.244986,15
crossing_90_a_02,160.062,3.5,0.233127,14
crossing_90_a_02,160.562,4,0.236396,16
crossing_90_a_02,161.062,3.75,0.237775,15
crossing_90_a_02,161.562,4.25,0.244362,17
crossing_90_a_02,162.062,4,0.244354,16
crossing_90_a_02,162.562,3.75,0.263812,15
crossing_90_a_02,163.062,3.75,0.275918,15
crossing_90_a_02,163.562,4.5,0.28693,18
crossing_90_a_02,164.062,3.75,0.248007,15
crossing_90_a_02,164.562,3.5,0.298249,14
crossing_90_a_02,165.062,3.5,0.285679,14
crossing_90_a_02,165.562,3.25,0.28214,13
crossing_90_a_02,166.062,3.25,0.281088,13
crossing_90_a_02,166.562,3.25,0.290091,13
crossing_90_a_02,167.062,3.5,0.297618,14
crossing_90_a_02,167.562,3,0.257128,12
crossing_90_a_02,168.062,4,0.225519,16
crossing_90_a_02,168.562,3.75,0.183311,15
crossing_90_a_02,169.062,3.75,0.16505,15
crossing_90_a_02,169.562,3.25,0.106318,13
crossing_90_a_02,170.062,3.25,0.105104,13
crossing_90_a_02,170.562,3.5,0.0654963,14
crossing_90_a_02,171.062,3.75,0.0553013,15
crossing_90_a_02,171.562,3.5,0.0458234,14
crossing_90_a_02,172.062,3.75,0.0445475,15
crossing_90_a_02,172.562,3.25,0.0234861,13
crossing_90_a_02,173.062,3.5,0.027506,14
crossing_90_a_02,173.562,3.75,0.0612349,15
crossing_90_a_02,174.062,3.5,0.103315,14
crossing_90_a_02,174.562,3,0.124127,12
crossing_90_a_02,175.062,2.75,0.115665,11
crossing_90_a_02,175.562,3,0.166082,12
crossing_90_a_02,176.062,3.25,0.179812,13
crossing_90_a_02,176.562,3.25,0.208673,13
crossing_90_a_02,177.062,3.75,0.215246,15
crossing_90_a_02,177.562,3.75,0.176919,15
crossing_90_a_02,178.062,3.5,0.177724,14
crossing_90_a_02,178.562,3.5,0.201591,14
crossing_90_a_02,179.062,3.75,0.19619,15
crossing_90_a_02,179.562,4,0.204774,16
crossing_90_a_02,180.062,4.25,0.226349,17
crossing_90_a_02,180.562,4,0.211606,16
crossing_90_a_02,181.062,4.25,0.227093,17
crossing_90_a_02,181.562,3.75,0.222153,15
crossing_90_a_02,182.062,3.5,0.218016,14
crossing_90_a_02,182.562,3.25,0.208477,13
crossing_90_a_02,183.062,3.5,0.240226,14
crossing_90_a_02,183.562,3,0.201546,12
crossing_90_a_02,184.062,3.25,0.234939,13
crossing_90_a_02,184.562,3.5,0.257782,14
crossing_90_a_02,185.062,2.75,0.246707,11
crossing_90_a_02,185.562,3,0.235995,12
crossing_90_a_02,186.062,3.25,0.261058,13
crossing_90_a_02,186.562,3.75,0.24953,15
crossing_90_a_02,187.062,3.25,0.215907,13
crossing_90_a_02,187.562,3.25,0.204389,13
crossing_90_a_02,188.062,3,0.252987,12
crossing_90_a_02,188.562,3,0.237266,12
crossing_90_a_02,189.062,3.25,0.241787,13
crossing_90_a_02,189.562,3.75,0.218346,15
crossing_90_a_02,190.062,3.5,0.212117,14
crossing_90_a_02,190.562,3.75,0.225233,15
crossing_90_a_02,191.062,4,0.272668,16
crossing_90_a_02,191.562,3.75,0.221393,15
crossing_90_a_02,192.062,3.75,0.231574,15
crossing_90_a_02,192.562,4,0.257506,16
crossing_90_a_02,193.062,3.25,0.265374,13
crossing_90_a_02,193.562,3,0.228952,12
crossing_90_a_02,194.062,2.75,0.286194,11
crossing_90_a_02,194.562,2.5,0.275675,10
crossing_90_a_02,195.062,2.75,0.283397,11
crossing_90_a_02,195.562,2.25,0.279494,9
crossing_90_a_02,196.062,3,0.280121,12
crossing_90_a_02,196.562,3,0.300211,12
crossing_90_a_02,197.062,2.5,0.224363,10
crossing_90_a_02,197.562,2.5,0.237385,10
crossing_90_a_02,198.062,2.5,0.25319,10
crossing_90_a_02,198.562,2.75,0.272177,11
crossing_90_a_02,199.062,2.75,0.288396,11
crossing_90_a_02,199.562,2.5,0.284072,10
crossing_90_a_02,200.062,2.25,0.277553,9
crossing_90_a_02,200.562,2.5,0.344307,10
crossing_90_a_02,201.062,2,0.403948,8
crossing_90_a_02,201.562,2.25,0.444848,9
crossing_90_a_02,202.062,2.25,0.445264,9
crossing_90_a_02,202.562,1.5,0.439692,6
crossing_90_a_02,203.062,1.25,0.428292,5
crossing_90_a_02,203.562,1.5,0.484146,6
crossing_90_a_02,204.062,2,0.49626,8
crossing_90_a_02,204.562,1.5,0.467287,6
crossing_90_a_02,205.062,1.25,0.488958,5
crossing_90_a_02,205.562,1,0.509689,4
crossing_90_a_02,206.062,1.25,0.599869,5
crossing_90_a_02,206.562,1,0.672883,4
crossing_90_a_02,207.062,0.5,0.811584,2
crossing_90_a_02,207.562,0.25,0.98401,1
crossing_90_a_02,208.562,0.25,0.732564,1
crossing_90_a_02,209.062,0.25,0.830291,1
crossing_90_a_02,209.562,0.25,0.838329,1
crossing_90_a_02,210.062,0.25,0.881842,1
crossing_90_a_02,210.562,0.25,0.913996,1
crossing_90_a_03,8.25,0.25,1.30947,1
crossing_90_a_03,8.75,0.25,1.2571,1
crossing_90_a_03,9.25,0.25,1.22067,1
crossing_90_a_03,9.75,0.5,1.182,2
crossing_90_a_03,10.25,0.25,1.18307,1
crossing_90_a_03,10.75,0.75,0.984492,3
crossing_90_a_03,11.25,0.75,1.09421,3
crossing_90_a_03,11.75,0.5,1.03657,2
crossing_90_a_03,12.25,0.75,0.999943,3
crossing_90_a_03,12.75,0.5,0.984446,2
crossing_90_a_03,13.25,1,0.915137,4
crossing_90_a_03,13.75,1.25,0.948988,5
crossing_90_a_03,14.25,1,0.971582,4
crossing_90_a_03,14.75,1.25,0.921605,5
crossing_90_a_03,15.25,1.25,0.813069,5
crossing_90_a_03,15.75,1.5,0.796434,6
crossing_90_a_03,16.25,1,0.832056,4
crossing_90_a_03,16.75,1.25,0.819354,5
crossing_90_a_03,17.25,1.25,0.778141,5
crossing_90_a_03,17.75,0.75,0.706907,3
crossing_90_a_03,18.25,1.5,0.743647,6
crossing_90_a_03,18.75,1.5,0.728647,6
crossing_90_a_03,19.25,1.5,0.695793,6
crossing_90_a_03,19.75,1.5,0.708716,6
crossing_90_a_03,20.25,1.5,0.618091,6
crossing_90_a_03,20.75,2,0.60689,8
crossing_90_a_03,21.25,2,0.549906,8
crossing_90_a_03,21.75,1.75,0.5091,7
crossing_90_a_03,22.25,2,0.48567,8
crossing_90_a_03,22.75,2,0.499769,8
crossing_90_a_03,23.25,2,0.514678,8
crossing_90_a_03,23.75,2,0.458624,8
crossing_90_a_03,24.25,2.5,0.545123,10
crossing_90_a_03,24.75,2.5,0.538607,10
crossing_90_a_03,25.25,2,0.587961,8
crossing_90_a_03,25.75,1.75,0.555027,7
crossing_90_a_03,26.25,1.75,0.51671,7
crossing_90_a_03,26.75,1.75,0.56232,7
crossing_90_a_03,27.25,1.75,0.532912,7
crossing_90_a_03,27.75,1.75,0.555447,7
crossing_90_a_03,28.25,1,0.575253,4
crossing_90_a_03,28.75,2,0.504442,8
crossing_90_a_03,29.25,1.75,0.470503,7
crossing_90_a_03,29.75,1.5,0.443284,6
crossing_90_a_03,30.25,2.25,0.456709,9
crossing_90_a_03,30.75,2.5,0.448605,10
crossing_90_a_03,31.25,2.5,0.421592,10
crossing_90_a_03,31.75,2.5,0.421287,10
crossing_90_a_03,32.25,2.25,0.422569,9
crossing_90_a_03,32.75,1.75,0.420049,7
crossing_90_a_03,33.25,2,0.461897,8
crossing_90_a_03,33.75,2,0.479227,8
crossing_90_a_03,34.25,2,0.451982,8
crossing_90_a_03,34.75,2,0.42182,8
crossing_90_a_03,35.25,2.5,0.443605,10
crossing_90_a_03,35.75,2.25,0.408727,9
crossing_90_a_03,36.25,2.5,0.418163,10
crossing_90_a_03,36.75,2.75,0.433236,11
crossing_90_a_03,37.25,2.5,0.432057,10
crossing_90_a_03,37.75,2.5,0.452521,10
crossing_90_a_03,38.25,2.5,0.423096,10
crossing_90_a_03,38.75,2.75,0.378025,11
crossing_90_a_03,39.25,2.25,0.364041,9
crossing_90_a_03,39.75,2.5,0.395453,10
crossing_90_a_03,40.25,2.75,0.440207,11
crossing_90_a_03,40.75,2.25,0.467966,9
crossing_90_a_03,41.25,2.25,0.399343,9
crossing_90_a_03,41.75,2.5,0.388624,10
crossing_90_a_03,42.25,3,0.352458,12
crossing_90_a_03,42.75,3,0.319288,12
crossing_90_a_03,43.25,3,0.320446,12
crossing_90_a_03,43.75,3,0.271237,12
crossing_90_a_03,44.25,3.25,0.282286,13
crossing_90_a_03,44.75,3,0.290034,12
crossing_90_a_03,45.25,2.5,0.278297,10
crossing_90_a_03,45.75,3,0.356059,12
crossing_90_a_03,46.25,3,0.332498,12
crossing_90_a_03,46.75,3,0.338432,12
crossing_90_a_03,47.25,2.75,0.347518,11
crossing_90_a_03,47.75,2.5,0.285473,10
crossing_90_a_03,48.25,3.25,0.32263,13
crossing_90_a_03,48.75,3,0.368925,12
crossing_90_a_03,49.25,3,0.351785,12
crossing_90_a_03,49.75,3,0.349463,12
crossing_90_a_03,50.25,2.75,0.351155,11
crossing_90_a_03,50.75,2.5,0.385243,10
crossing_90_a_03,51.25,2.5,0.359128,10
crossing_90_a_03,51.75,3,0.367074,12
crossing_90_a_03,52.25,3,0.372776,12
crossing_90_a_03,52.75,3,0.365026,12
crossing_90_a_03,53.25,2.75,0.352474,11
crossing_90_a_03,53.75,2.5,0.300248,10
crossing_90_a_03,54.25,3,0.319994,12
crossing_90_a_03,54.75,2.75,0.321713,11
crossing_90_a_03,55.25,2.75,0.323839,11
crossing_90_a_03,55.75,3.25,0.311261,13
crossing_90_a_03,56.25,3.25,0.30971,13
crossing_90_a_03,56.75,3.25,0.286349,13
crossing_90_a_03,57.25,3.25,0.288793,13
crossing_90_a_03,57.75,3,0.292505,12
crossing_90_a_03,58.25,2.75,0.290998,11
crossing_90_a_03,58.75,3,0.314849,12
crossing_90_a_03,59.25,3,0.31223,12
crossing_90_a_03,59.75,3,0.278559,12
crossing_90_a_03,60.25,3.25,0.257628,13
crossing_90_a_03,60.75,3.75,0.236559,15
crossing_90_a_03,61.25,3.25,0.207449,13
crossing_90_a_03,61.75,3.5,0.216225,14
crossing_90_a_03,62.25,3.75,0.217466,15
crossing_90_a_03,62.75,4.25,0.220318,17
crossing_90_a_03,63.25,4.25,0.220319,17
crossing_90_a_03,63.75,4,0.235076,16
crossing_90_a_03,64.25,4,0.248854,16
crossing_90_a_03,64.75,3.5,0.216833,14
crossing_90_a_03,65.25,3.75,0.218244,15
crossing_90_a_03,65.75,3.25,0.180263,13
crossing_90_a_03,66.25,3.75,0.226323,15
crossing_90_a_03,66.75,3.75,0.274145,15
crossing_90_a_03,67.25,3,0.228774,12
crossing_90_a_03,67.75,3,0.207365,12
crossing_90_a_03,68.25,3.25,0.247175,13
crossing_90_a_03,68.75,2.75,0.254365,11
crossing_90_a_03,69.25,3,0.23543,12
crossing_90_a_03,69.75,3,0.233883,12
crossing_90_a_03,70.25,3.25,0.223325,13
crossing_90_a_03,70.75,3.75,0.225846,15
crossing_90_a_03,71.25,3.5,0.209536,14
crossing_90_a_03,71.75,3.75,0.187474,15
crossing_90_a_03,72.25,3.75,0.193689,15
crossing_90_a_03,72.75,3.75,0.190871,15
crossing_90_a_03,73.25,3.75,0.197342,15
crossing_90_a_03,73.75,3.75,0.16677,15
crossing_90_a_03,74.25,4.25,0.194441,17
crossing_90_a_03,74.75,4.5,0.186685,18
crossing_90_a_03,75.25,4.25,0.20507,17
crossing_90_a_03,75.75,4,0.217174,16
crossing_90_a_03,76.25,4,0.219628,16
crossing_90_a_03,76.75,3.75,0.202655,15
crossing_90_a_03,77.25,4,0.20395,16
crossing_90_a_03,77.75,4,0.203623,16
crossing_90_a_03,78.25,4,0.206656,16
crossing_90_a_03,78.75,4,0.177562,16
crossing_90_a_03,79.25,4.25,0.16964,17
crossing_90_a_03,79.75,4.5,0.178278,18
crossing_90_a_03,80.25,4.5,0.172126,18
crossing_90_a_03,80.75,4.25,0.176571,17
crossing_90_a_03,81.25,4.5,0.199506,18
crossing_90_a_03,81.75,4.5,0.203379,18
crossing_90_a_03,82.25,4.5,0.197941,18
crossing_90_a_03,82.75,4.5,0.241587,18
crossing_90_a_03,83.25,5,0.217732,20
crossing_90_a_03,83.75,4.25,0.198493,17
crossing_90_a_03,84.25,4.75,0.241367,19
crossing_90_a_03,84.75,4.5,0.260894,18
crossing_90_a_03,85.25,3.75,0.243137,15
crossing_90_a_03,85.75,4,0.263052,16
crossing_90_a_03,86.25,3.75,0.247893,15
crossing_90_a_03,86.75,3.75,0.267173,15
crossing_90_a_03,87.25,3.75,0.23495,15
crossing_90_a_03,87.75,4,0.248296,16
crossing_90_a_03,88.25,4,0.225303,16
crossing_90_a_03,88.75,4.25,0.200586,17
crossing_90_a_03,89.25,4.75,0.183288,19
crossing_90_a_03,89.75,4.75,0.177674,19
crossing_90_a_03,90.25,5,0.191159,20
crossing_90_a_03,90.75,4.75,0.190585,19
crossing_90_a_03,91.25,4.5,0.198135,18
crossing_90_a_03,91.75,4.25,0.196095,17
crossing_90_a_03,92.25,4.5,0.1936,18
crossing_90_a_03,92.75,4,0.198664,16
crossing_90_a_03,93.25,4.25,0.176994,17
crossing_90_a_03,93.75,4,0.190861,16
crossing_90_a_03,94.25,4.25,0.182625,17
crossing_90_a_03,94.75,4.25,0.18612,17
crossing_90_a_03,95.25,4.25,0.1948,17
crossing_90_a_03,95.75,4.5,0.187339,18
crossing_90_a_03,96.25,4.75,0.147494,19
crossing_90_a_03,96.75,5,0.130177,20
crossing_90_a_03,97.25,5,0.157383,20
crossing_90_a_03,97.75,4.75,0.182138,19
crossing_90_a_03,98.25,4,0.136015,16
crossing_90_a_03,98.75,4.25,0.126289,17
crossing_90_a_03,99.25,4.25,0.142465,17
crossing_90_a_03,99.75,4.25,0.167328,17
crossing_90_a_03,100.25,4.5,0.155335,18
crossing_90_a_03,100.75,4,0.133149,16
crossing_90_a_03,101.25,4.25,0.157317,17
crossing_90_a_03,101.75,4.5,0.150564,18
crossing_90_a_03,102.25,4.25,0.137991,17
crossing_90_a_03,102.75,4.25,0.142109,17
crossing_90_a_03,103.25,3.75,0.148069,15
crossing_90_a_03,103.75,4,0.189046,16
crossing_90_a_03,104.25,4,0.218914,16
crossing_90_a_03,104.75,3.75,0.193718,15
crossing_90_a_03,105.25,4,0.2067,16
crossing_90_a_03,105.75,4.5,0.216556,18
crossing_90_a_03,106.25,4.25,0.179829,17
crossing_90_a_03,106.75,4,0.16633,16
crossing_90_a_03,107.25,4.75,0.156081,19
crossing_90_a_03,107.75,5,0.148469,20
crossing_90_a_03,108.25,5.25,0.182406,21
crossing_90_a_03,108.75,5,0.174752,20
crossing_90_a_03,109.25,4.75,0.170887,19
crossing_90_a_03,109.75,5,0.182599,20
crossing_90_a_03,110.25,5,0.185638,20
crossing_90_a_03,110.75,4.75,0.166075,19
crossing_90_a_03,111.25,4.5,0.170376,18
crossing_90_a_03,111.75,5,0.195449,20
crossing_90_a_03,112.25,4.25,0.175259,17
crossing_90_a_03,112.75,4.5,0.162662,18
crossing_90_a_03,113.25,4.25,0.148396,17
crossing_90_a_03,113.75,4.5,0.159728,18
crossing_90_a_03,114.25,4.5,0.14614,18
crossing_90_a_03,114.75,5.25,0.154674,21
crossing_90_a_03,115.25,5,0.131047,20
crossing_90_a_03,115.75,5,0.151721,20
crossing_90_a_03,116.25,5,0.170619,20
crossing_90_a_03,116.75,4.75,0.17057,19
crossing_90_a_03,117.25,4.5,0.178451,18
crossing_90_a_03,117.75,4.5,0.188574,18
crossing_90_a_03,118.25,4.5,0.188305,18
crossing_90_a_03,118.75,3.75,0.183502,15
crossing_90_a_03,119.25,4,0.206679,16
crossing_90_a_03,119.75,3.75,0.164422,15
crossing_90_a_03,120.25,3.75,0.173155,15
crossing_90_a_03,120.75,4,0.196554,16
crossing_90_a_03,121.25,4.25,0.191871,17
crossing_90_a_03,121.75,4.5,0.212629,18
crossing_90_a_03,122.25,4.75,0.255986,19
crossing_90_a_03,122.75,4.5,0.25117,18
crossing_90_a_03,123.25,4,0.227851,16
crossing_90_a_03,123.75,3.75,0.228333,15
crossing_90_a_03,124.25,3.5,0.239897,14
crossing_90_a_03,124.75,3.25,0.26477,13
crossing_90_a_03,125.25,2.5,0.258658,10
crossing_90_a_03,125.75,2.75,0.34002,11
crossing_90_a_03,126.25,2.5,0.333434,10
crossing_90_a_03,126.75,2.25,0.357409,9
crossing_90_a_03,127.25,2.25,0.374174,9
crossing_90_a_03,127.75,1.75,0.327493,7
crossing_90_a_03,128.25,1.75,0.40051,7
crossing_90_a_03,128.75,1.5,0.465824,6
crossing_90_a_03,129.25,1.75,0.452285,7
crossing_90_a_03,129.75,1.5,0.445621,6
crossing_90_a_03,130.25,1.5,0.435545,6
crossing_90_a_03,130.75,2.25,0.439562,9
crossing_90_a_03,131.25,2.5,0.416381,10
crossing_90_a_03,131.75,1.75,0.390515,7
crossing_90_a_03,132.25,2,0.415059,8
crossing_90_a_03,132.75,2,0.408248,8
crossing_90_a_03,133.25,2,0.446646,8
crossing_90_a_03,133.75,2.25,0.400173,9
